Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
83,1,-12236,-12084,11,152,72722,0,0,0,0
84,1,-12428,-12236,10,192,72732,0,0,0,0
85,1,-12580,-12428,11,152,72743,0,0,0,0
86,1,-12748,-12580,10,168,72753,0,0,0,0
87,1,-12900,-12748,10,152,72763,0,0,0,0
88,1,-13064,-12900,10,164,72773,0,0,0,0
89,1,-13216,-13064,10,152,72783,0,0,0,0
90,1,-13384,-13216,11,168,72794,0,0,0,0
91,1,-13576,-13384,11,192,72805,0,0,0,0
92,1,-13716,-13576,10,140,72815,0,0,0,0
93,1,-13880,-13716,10,164,72825,0,0,0,0
94,1,-14044,-13880,10,164,72835,0,0,0,0
95,1,-14196,-14044,10,152,72845,0,0,0,0
96,1,-14376,-14196,10,180,72855,0,0,0,1
97,1,-14556,-14376,10,180,72867,0,0,0,1
98,1,-14724,-14556,10,168,72877,0,0,0,1
99,1,-14876,-14724,10,152,72887,0,0,0,1
100,1,-15012,-14876,10,136,72897,0,0,0,1
101,1,-15152,-15012,10,140,72907,0,0,0,1
102,1,-15276,-15152,10,124,72917,0,0,0,1
103,1,-15400,-15276,11,124,72928,0,0,0,1
104,1,-15552,-15400,11,152,72939,0,0,0,1
105,1,-15676,-15552,10,124,72949,0,0,0,1
106,1,-15784,-15676,10,108,72959,0,0,0,1
107,1,-15884,-15784,11,100,72970,0,0,0,1
108,1,-15980,-15884,10,96,72980,0,0,0,1
109,1,-16076,-15980,10,96,72990,0,0,0,1
110,1,-16160,-16076,10,84,73000,0,0,0,1
111,1,-16268,-16160,12,108,73012,0,0,0,1
112,1,-16364,-16268,11,96,73023,0,0,0,1
113,1,-16436,-16364,11,72,73034,0,0,0,1
114,1,-16504,-16436,10,68,73044,0,0,0,1
115,1,-16588,-16504,11,84,73055,0,0,0,1
116,1,-16640,-16588,10,52,73065,0,0,0,1
117,1,-16696,-16640,10,56,73075,0,0,0,1
118,1,-16752,-16696,10,56,73085,0,0,0,1
119,1,-16780,-16752,10,28,73095,0,0,0,1
120,1,-16836,-16780,12,56,73108,0,0,0,1
121,1,-16876,-16836,11,40,73119,0,0,0,1
122,1,-16904,-16876,11,28,73130,0,0,0,1
123,1,-16932,-16904,10,28,73140,0,0,0,1
124,1,-16944,-16932,10,12,73150,0,0,0,1
125,1,-16972,-16944,11,28,73161,0,0,0,1
126,1,-17000,-16972,11,28,73172,0,0,0,1
127,1,-17000,-17000,10,0,73182,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
