Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
54,1,-9724,-9532,10,192,90355,0,0,0,0
55,1,-9916,-9724,10,192,90365,0,0,0,0
56,1,-10096,-9916,10,180,90375,0,0,0,0
57,1,-10288,-10096,10,192,90385,0,0,0,0
58,1,-10484,-10288,10,196,90395,0,0,0,0
59,1,-10676,-10484,10,192,90405,0,0,0,0
60,1,-10868,-10676,10,192,90415,0,0,0,0
61,1,-11064,-10868,10,196,90425,0,0,0,0
62,1,-11256,-11064,10,192,90435,0,0,0,0
63,1,-11448,-11256,11,192,90446,0,0,0,0
64,1,-11656,-11448,10,208,90456,0,0,0,0
65,1,-11892,-11656,10,236,90466,0,0,0,0
66,1,-12072,-11892,12,180,90478,0,0,0,0
67,1,-12280,-12072,10,208,90488,0,0,0,0
68,1,-12512,-12280,12,232,90500,0,0,0,0
69,1,-12720,-12512,10,208,90510,0,0,0,0
70,1,-12940,-12720,10,220,90520,0,0,0,0
71,1,-13148,-12940,10,208,90530,0,0,0,0
72,1,-13300,-13148,10,152,90540,0,0,0,0
73,1,-13548,-13300,11,248,90551,0,0,0,0
74,1,-13740,-13548,11,192,90562,0,0,0,0
75,1,-13992,-13740,10,252,90572,0,0,0,0
76,1,-14196,-13992,10,204,90582,0,0,0,0
77,1,-14348,-14196,10,152,90592,0,0,0,0
78,1,-14596,-14348,11,248,90603,0,0,0,0
79,1,-14804,-14596,10,208,90613,0,0,0,0
80,1,-15012,-14804,10,208,90623,0,0,0,0
81,1,-15204,-15012,10,192,90633,0,0,0,0
82,1,-15412,-15204,10,208,90643,0,0,0,0
83,1,-15620,-15412,11,208,90654,0,0,0,0
84,1,-15884,-15620,11,264,90665,0,0,0,0
85,1,-16088,-15884,10,204,90675,0,0,0,0
86,1,-16284,-16088,10,196,90685,0,0,0,0
87,1,-16504,-16284,10,220,90695,0,0,0,0
88,1,-16724,-16504,10,220,90705,0,0,0,0
89,1,-16932,-16724,10,208,90715,0,0,0,0
90,1,-17140,-16932,11,208,90726,0,0,0,0
91,1,-17360,-17140,10,220,90736,0,0,0,0
92,1,-17568,-17360,10,208,90746,0,0,0,0
93,1,-17772,-17568,10,204,90756,0,0,0,0
94,1,-18052,-17772,11,280,90767,0,0,0,0
95,1,-18272,-18052,10,220,90777,0,0,0,0
96,1,-18464,-18272,10,192,90787,0,0,0,1
97,1,-18824,-18464,10,360,90803,0,0,0,1
98,1,-19032,-18824,10,208,90813,0,0,0,1
99,1,-19236,-19032,10,204,90823,0,0,0,1
100,1,-19460,-19236,10,224,90833,0,0,0,1
101,1,-19680,-19460,10,220,90844,0,0,0,1
102,1,-19872,-19680,10,192,90854,0,0,0,1
103,1,-20052,-19872,10,180,90864,0,0,0,1
104,1,-20232,-20052,11,180,90875,0,0,0,1
105,1,-20440,-20232,11,208,90886,0,0,0,1
106,1,-20620,-20440,10,180,90896,0,0,0,1
107,1,-20728,-20620,10,108,90906,0,0,0,1
108,1,-20908,-20728,10,180,90916,0,0,0,1
109,1,-21060,-20908,10,152,90926,0,0,0,1
110,1,-21240,-21060,11,180,90937,0,0,0,1
111,1,-21376,-21240,11,136,90948,0,0,0,1
112,1,-21504,-21376,10,128,90958,0,0,0,1
113,1,-21640,-21504,10,136,90968,0,0,0,1
114,1,-21780,-21640,11,140,90979,0,0,0,1
115,1,-21932,-21780,11,152,90990,0,0,0,1
116,1,-22040,-21932,12,108,91002,0,0,0,1
117,1,-22164,-22040,10,124,91012,0,0,0,1
118,1,-22276,-22164,10,112,91022,0,0,0,1
119,1,-22360,-22276,11,84,91033,0,0,0,1
120,1,-22456,-22360,10,96,91043,0,0,0,1
121,1,-22552,-22456,11,96,91054,0,0,0,1
122,1,-22636,-22552,10,84,91064,0,0,0,1
123,1,-22704,-22636,11,68,91075,0,0,0,1
124,1,-22772,-22704,10,68,91085,0,0,0,1
125,1,-22828,-22772,10,56,91095,0,0,0,1
126,1,-22896,-22828,10,68,91105,0,0,0,1
127,1,-22952,-22896,10,56,91115,0,0,0,1
128,1,-22992,-22952,11,40,91126,0,0,0,1
129,1,-23048,-22992,11,56,91137,0,0,0,1
130,1,-23076,-23048,11,28,91148,0,0,0,1
131,1,-23104,-23076,10,28,91158,0,0,0,1
132,1,-23132,-23104,10,28,91168,0,0,0,1
133,1,-23144,-23132,10,12,91178,0,0,0,1
134,1,-23160,-23144,10,16,91188,0,0,0,1
135,1,-23160,-23160,11,0,91199,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
