Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
56,1,-5996,-5900,10,96,55929,0,0,0,0
57,1,-6104,-5996,10,108,55939,0,0,0,0
58,1,-6216,-6104,10,112,55949,0,0,0,0
59,1,-6312,-6216,10,96,55959,0,0,0,0
60,1,-6436,-6312,10,124,55969,0,0,0,0
61,1,-6532,-6436,10,96,55979,0,0,0,0
62,1,-6644,-6532,10,112,55989,0,0,0,0
63,1,-6740,-6644,10,96,55999,0,0,0,0
64,1,-6836,-6740,10,96,56009,0,0,0,0
65,1,-6948,-6836,10,112,56019,0,0,0,0
66,1,-7060,-6948,10,112,56029,0,0,0,0
67,1,-7168,-7060,11,108,56040,0,0,0,0
68,1,-7264,-7168,10,96,56050,0,0,0,0
69,1,-7376,-7264,10,112,56060,0,0,0,0
70,1,-7488,-7376,10,112,56070,0,0,0,0
71,1,-7584,-7488,10,96,56080,0,0,0,0
72,1,-7720,-7584,10,136,56090,0,0,0,0
73,1,-7832,-7720,12,112,56102,0,0,0,0
74,1,-7956,-7832,11,124,56113,0,0,0,0
75,1,-8068,-7956,11,112,56124,0,0,0,0
76,1,-8192,-8068,11,124,56135,0,0,0,0
77,1,-8288,-8192,10,96,56145,0,0,0,0
78,1,-8396,-8288,10,108,56155,0,0,0,0
79,1,-8496,-8396,10,100,56165,0,0,0,0
80,1,-8604,-8496,11,108,56176,0,0,0,0
81,1,-8716,-8604,10,112,56186,0,0,0,0
82,1,-8824,-8716,10,108,56196,0,0,0,0
83,1,-8936,-8824,10,112,56206,0,0,0,0
84,1,-9032,-8936,10,96,56216,0,0,0,0
85,1,-9156,-9032,11,124,56227,0,0,0,0
86,1,-9268,-9156,11,112,56238,0,0,0,0
87,1,-9380,-9268,10,112,56248,0,0,0,0
88,1,-9488,-9380,10,108,56258,0,0,0,0
89,1,-9600,-9488,10,112,56268,0,0,0,0
90,1,-9736,-9600,11,136,56279,0,0,0,0
91,1,-9848,-9736,10,112,56289,0,0,0,0
92,1,-9944,-9848,10,96,56299,0,0,0,0
93,1,-10056,-9944,10,112,56309,0,0,0,0
94,1,-10164,-10056,10,108,56319,0,0,0,0
95,1,-10276,-10164,11,112,56330,0,0,0,1
96,1,-10428,-10276,11,152,56342,0,0,0,1
97,1,-10512,-10428,10,84,56352,0,0,0,1
98,1,-10620,-10512,10,108,56363,0,0,0,1
99,1,-10704,-10620,10,84,56373,0,0,0,1
100,1,-10788,-10704,11,84,56384,0,0,0,1
101,1,-10868,-10788,11,80,56395,0,0,0,1
102,1,-10940,-10868,10,72,56405,0,0,0,1
103,1,-10992,-10940,10,52,56415,0,0,0,1
104,1,-11036,-10992,11,44,56426,0,0,0,1
105,1,-11092,-11036,10,56,56436,0,0,0,1
106,1,-11120,-11092,11,28,56447,0,0,0,1
107,1,-11144,-11120,11,24,56458,0,0,0,1
108,1,-11172,-11144,10,28,56468,0,0,0,1
109,1,-11188,-11172,11,16,56479,0,0,0,1
110,1,-11200,-11188,11,12,56490,0,0,0,1
111,1,-11200,-11200,11,0,56501,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
