Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
82,1,-12624,-12236,10,388,591296,0,0,0,0
83,1,-13024,-12624,10,400,591306,0,0,0,0
84,1,-13412,-13024,11,388,591317,0,0,0,0
85,1,-13812,-13412,10,400,591327,0,0,0,0
86,1,-14296,-13812,10,484,591337,0,0,0,0
87,1,-14708,-14296,10,412,591347,0,0,0,0
88,1,-15096,-14708,10,388,591357,0,0,0,0
89,1,-15496,-15096,11,400,591368,0,0,0,0
90,1,-15908,-15496,10,412,591378,0,0,0,0
91,1,-16392,-15908,11,484,591389,0,0,0,0
92,1,-16792,-16392,11,400,591400,0,0,0,0
93,1,-17220,-16792,10,428,591410,0,0,0,0
94,1,-17620,-17220,10,400,591420,0,0,0,0
95,1,-18036,-17620,10,416,591430,0,0,0,0
96,1,-18436,-18036,10,400,591440,0,0,0,0
97,1,-18864,-18436,10,428,591450,0,0,0,1
98,1,-19444,-18864,11,580,591464,0,0,0,1
99,1,-19844,-19444,10,400,591474,0,0,0,1
100,1,-20232,-19844,10,388,591484,0,0,0,1
101,1,-20648,-20232,10,416,591494,0,0,0,1
102,1,-21060,-20648,10,412,591504,0,0,0,1
103,1,-21420,-21060,10,360,591514,0,0,0,1
104,1,-21780,-21420,10,360,591524,0,0,0,1
105,1,-22164,-21780,11,384,591535,0,0,0,1
106,1,-22524,-22164,10,360,591545,0,0,0,1
107,1,-22884,-22524,10,360,591555,0,0,0,1
108,1,-23228,-22884,10,344,591565,0,0,0,1
109,1,-23572,-23228,10,344,591575,0,0,0,1
110,1,-23988,-23572,10,416,591585,0,0,0,1
111,1,-24292,-23988,11,304,591596,0,0,0,1
112,1,-24608,-24292,10,316,591606,0,0,0,1
113,1,-24928,-24608,10,320,591616,0,0,0,1
114,1,-25232,-24928,10,304,591626,0,0,0,1
115,1,-25588,-25232,11,356,591637,0,0,0,1
116,1,-25864,-25588,10,276,591647,0,0,0,1
117,1,-26140,-25864,10,276,591657,0,0,0,1
118,1,-26420,-26140,10,280,591667,0,0,0,1
119,1,-26680,-26420,11,260,591678,0,0,0,1
120,1,-26944,-26680,10,264,591688,0,0,0,1
121,1,-27192,-26944,10,248,591698,0,0,0,1
122,1,-27440,-27192,10,248,591708,0,0,0,1
123,1,-27660,-27440,10,220,591718,0,0,0,1
124,1,-27880,-27660,10,220,591728,0,0,0,1
125,1,-28104,-27880,10,224,591738,0,0,0,1
126,1,-28324,-28104,10,220,591748,0,0,0,1
127,1,-28516,-28324,10,192,591758,0,0,0,1
128,1,-28712,-28516,10,196,591768,0,0,0,1
129,1,-28904,-28712,10,192,591778,0,0,0,1
130,1,-29068,-28904,10,164,591788,0,0,0,1
131,1,-29236,-29068,10,168,591798,0,0,0,1
132,1,-29388,-29236,10,152,591808,0,0,0,1
133,1,-29540,-29388,10,152,591818,0,0,0,1
134,1,-29692,-29540,10,152,591828,0,0,0,1
135,1,-29816,-29692,10,124,591838,0,0,0,1
136,1,-29940,-29816,10,124,591848,0,0,0,1
137,1,-30048,-29940,10,108,591858,0,0,0,1
138,1,-30160,-30048,10,112,591868,0,0,0,1
139,1,-30256,-30160,11,96,591879,0,0,0,1
140,1,-30380,-30256,11,124,591890,0,0,0,1
141,1,-30452,-30380,10,72,591900,0,0,0,1
142,1,-30532,-30452,10,80,591910,0,0,0,1
143,1,-30604,-30532,10,72,591920,0,0,0,1
144,1,-30656,-30604,11,52,591931,0,0,0,1
145,1,-30712,-30656,11,56,591942,0,0,0,1
146,1,-30752,-30712,10,40,591952,0,0,0,1
147,1,-30796,-30752,10,44,591962,0,0,0,1
148,1,-30808,-30796,11,12,591974,0,0,0,1
149,1,-30824,-30808,10,16,591984,0,0,0,1
150,1,-30836,-30824,11,12,591995,0,0,0,1
151,1,-30836,-30836,10,0,592005,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
